ano,mes,estado,bioma,latitude,longitude,temperatura_media,precipitacao_mm,umidade_relativa,focos_queimadas,risco_queimadas
2017,1,Tocantins,Cerrado,-10.0,-48.0,28.4,170.8,65.4,175,Baixo
2017,2,Acre,Amazônia,-9.0,-70.5,29.5,157.7,78.2,50,Baixo
2017,2,Amapá,Amazônia,1.0,-52.0,30.9,209.7,77.9,34,Baixo
2017,2,Amazonas,Amazônia,-3.5,-65.0,29.2,174.9,83.6,206,Médio
2017,2,Bahia,Cerrado,-12.0,-41.0,30.4,141.3,83.5,305,Médio
2017,2,Goiás,Cerrado,-16.0,-49.0,31.6,208.5,72.3,87,Baixo
2017,2,Maranhão,Cerrado,-5.0,-45.0,31.0,150.6,83.2,225,Médio
2017,2,Mato Grosso,Cerrado,-13.0,-56.0,28.5,186.6,78.5,397,Médio
2017,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,27.6,162.1,80.0,95,Baixo
2017,2,Minas Gerais,Cerrado,-18.0,-44.0,24.7,193.6,76.9,118,Baixo
2017,2,Pará,Amazônia,-3.0,-52.0,31.4,167.7,74.4,392,Médio
2017,2,Pernambuco,Caatinga,-8.5,-37.5,28.9,180.4,93.2,45,Baixo
2017,2,Piauí,Cerrado,-7.5,-42.5,29.8,164.1,87.9,153,Baixo
2017,2,Rondônia,Amazônia,-11.0,-63.0,26.4,173.7,86.4,191,Baixo
2017,2,Roraima,Amazônia,2.0,-61.0,28.3,160.8,91.5,62,Baixo
2017,2,Tocantins,Cerrado,-10.0,-48.0,29.2,188.8,79.2,118,Baixo
2017,3,Acre,Amazônia,-9.0,-70.5,27.8,150.6,81.7,73,Baixo
2017,3,Amapá,Amazônia,1.0,-52.0,30.5,204.9,75.1,51,Baixo
2017,3,Amazonas,Amazônia,-3.5,-65.0,32.4,182.0,78.9,228,Médio
2017,3,Bahia,Cerrado,-12.0,-41.0,29.0,169.4,76.3,259,Médio
2017,3,Goiás,Cerrado,-16.0,-49.0,30.5,174.1,85.3,132,Baixo
2017,3,Maranhão,Cerrado,-5.0,-45.0,30.2,207.1,82.0,221,Médio
2017,3,Mato Grosso,Cerrado,-13.0,-56.0,26.7,199.1,90.6,495,Médio
2017,3,Mato Grosso do Sul,Cerrado,-20.0,-54.0,26.8,152.2,80.5,109,Baixo
2017,3,Minas Gerais,Cerrado,-18.0,-44.0,31.8,208.6,89.6,117,Baixo
2017,3,Pará,Amazônia,-3.0,-52.0,29.6,184.5,79.4,317,Médio
2017,3,Pernambuco,Caatinga,-8.5,-37.5,31.7,182.0,83.9,84,Baixo
2017,3,Piauí,Cerrado,-7.5,-42.5,30.1,176.5,82.3,139,Baixo
2017,3,Rondônia,Amazônia,-11.0,-63.0,30.0,183.0,81.1,259,Médio
2017,3,Roraima,Amazônia,2.0,-61.0,29.5,179.9,85.0,98,Baixo
2017,3,Tocantins,Cerrado,-10.0,-48.0,29.1,185.9,73.6,162,Baixo
2017,4,Acre,Amazônia,-9.0,-70.5,27.7,156.9,69.0,104,Baixo
2017,4,Amapá,Amazônia,1.0,-52.0,27.7,150.3,83.6,63,Baixo
2017,4,Amazonas,Amazônia,-3.5,-65.0,29.0,175.2,76.6,460,Médio
2017,4,Bahia,Cerrado,-12.0,-41.0,28.5,187.9,79.6,532,Médio
2017,4,Goiás,Cerrado,-16.0,-49.0,27.2,165.5,81.1,191,Baixo
2017,4,Maranhão,Cerrado,-5.0,-45.0,31.7,154.0,73.3,326,Médio
2017,4,Mato Grosso,Cerrado,-13.0,-56.0,27.4,167.3,83.5,822,Alto
2017,4,Mato Grosso do Sul,Cerrado,-20.0,-54.0,27.4,172.3,73.4,224,Médio
2017,4,Minas Gerais,Cerrado,-18.0,-44.0,29.3,142.8,71.7,174,Baixo
2017,4,Pará,Amazônia,-3.0,-52.0,29.5,188.2,82.8,806,Alto
2017,4,Pernambuco,Caatinga,-8.5,-37.5,27.8,170.4,79.2,120,Baixo
2017,4,Piauí,Cerrado,-7.5,-42.5,29.1,217.3,75.7,297,Médio
2017,4,Rondônia,Amazônia,-11.0,-63.0,30.2,173.4,70.2,279,Médio
2017,4,Roraima,Amazônia,2.0,-61.0,29.5,184.0,79.7,179,Baixo
2017,4,Tocantins,Cerrado,-10.0,-48.0,30.0,156.3,74.3,331,Médio
2017,5,Acre,Amazônia,-9.0,-70.5,30.9,157.8,69.3,306,Médio
2017,5,Amapá,Amazônia,1.0,-52.0,30.4,146.8,62.8,114,Baixo
2017,5,Amazonas,Amazônia,-3.5,-65.0,30.3,154.0,66.4,901,Alto
2017,5,Bahia,Cerrado,-12.0,-41.0,31.1,155.5,74.7,986,Alto
2017,5,Goiás,Cerrado,-16.0,-49.0,28.4,129.3,69.3,367,Médio
2017,5,Maranhão,Cerrado,-5.0,-45.0,31.6,147.8,79.0,736,Médio
2017,5,Mato Grosso,Cerrado,-13.0,-56.0,29.9,141.9,79.0,1904,Alto
2017,5,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.3,147.5,70.9,407,Médio
2017,5,Minas Gerais,Cerrado,-18.0,-44.0,31.1,139.7,67.1,446,Médio
2017,5,Pará,Amazônia,-3.0,-52.0,28.1,162.4,69.7,922,Alto
2017,5,Pernambuco,Caatinga,-8.5,-37.5,34.7,192.2,69.1,242,Médio
2017,5,Piauí,Cerrado,-7.5,-42.5,27.8,91.6,74.7,618,Médio
2017,5,Rondônia,Amazônia,-11.0,-63.0,28.1,138.1,70.9,512,Médio
2017,5,Roraima,Amazônia,2.0,-61.0,30.3,125.5,68.5,200,Médio
2017,5,Tocantins,Cerrado,-10.0,-48.0,31.7,143.0,72.7,432,Médio
2017,6,Acre,Amazônia,-9.0,-70.5,31.4,60.9,63.7,480,Médio
2017,6,Amapá,Amazônia,1.0,-52.0,32.8,97.8,52.2,228,Médio
2017,6,Amazonas,Amazônia,-3.5,-65.0,30.7,103.7,57.5,1498,Alto
2017,6,Bahia,Cerrado,-12.0,-41.0,33.7,62.5,52.1,1272,Alto
2017,6,Goiás,Cerrado,-16.0,-49.0,34.7,87.8,62.5,814,Alto
2017,6,Maranhão,Cerrado,-5.0,-45.0,30.5,102.4,56.6,1328,Alto
2017,6,Mato Grosso,Cerrado,-13.0,-56.0,28.6,94.9,59.0,2857,Alto
2017,6,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.6,52.6,55.5,919,Alto
2017,6,Minas Gerais,Cerrado,-18.0,-44.0,32.1,89.9,52.7,1116,Alto
2017,6,Pará,Amazônia,-3.0,-52.0,33.2,58.9,53.6,2901,Alto
2017,6,Pernambuco,Caatinga,-8.5,-37.5,30.9,70.7,51.1,370,Médio
2017,6,Piauí,Cerrado,-7.5,-42.5,32.6,80.9,60.0,705,Médio
2017,6,Rondônia,Amazônia,-11.0,-63.0,31.4,63.8,53.0,882,Alto
2017,6,Roraima,Amazônia,2.0,-61.0,32.1,91.8,50.9,580,Médio
2017,6,Tocantins,Cerrado,-10.0,-48.0,31.9,92.7,49.8,1031,Alto
2017,7,Acre,Amazônia,-9.0,-70.5,31.3,29.4,25.8,1029,Alto
2017,7,Amapá,Amazônia,1.0,-52.0,33.4,0.0,33.0,541,Médio
2017,7,Amazonas,Amazônia,-3.5,-65.0,32.2,19.7,39.6,2357,Alto
2017,7,Bahia,Cerrado,-12.0,-41.0,32.5,38.7,23.8,2340,Alto
2017,7,Goiás,Cerrado,-16.0,-49.0,32.7,22.0,28.7,760,Médio
2017,7,Maranhão,Cerrado,-5.0,-45.0,33.4,51.4,35.3,2912,Alto
2017,7,Mato Grosso,Cerrado,-13.0,-56.0,32.2,12.3,36.4,5674,Alto
2017,7,Mato Grosso do Sul,Cerrado,-20.0,-54.0,31.0,35.8,41.5,999,Alto
2017,7,Minas Gerais,Cerrado,-18.0,-44.0,32.7,30.3,35.2,1855,Alto
2017,7,Pará,Amazônia,-3.0,-52.0,33.8,13.5,29.8,3354,Alto
2017,7,Pernambuco,Caatinga,-8.5,-37.5,32.2,29.8,40.9,544,Médio
2017,7,Piauí,Cerrado,-7.5,-42.5,34.4,46.3,32.2,1521,Alto
2017,7,Rondônia,Amazônia,-11.0,-63.0,34.3,46.1,37.9,1682,Alto
2017,7,Roraima,Amazônia,2.0,-61.0,31.3,17.3,37.1,685,Médio
2017,7,Tocantins,Cerrado,-10.0,-48.0,33.8,24.2,30.0,1750,Alto
2017,8,Acre,Amazônia,-9.0,-70.5,35.9,0.0,20.0,1090,Alto
2017,8,Amapá,Amazônia,1.0,-52.0,35.4,0.0,28.0,465,Médio
2017,8,Amazonas,Amazônia,-3.5,-65.0,33.7,0.0,31.2,2927,Alto
2017,8,Bahia,Cerrado,-12.0,-41.0,33.1,0.0,21.4,2781,Alto
2017,8,Goiás,Cerrado,-16.0,-49.0,34.1,0.0,21.0,1295,Alto
2017,8,Maranhão,Cerrado,-5.0,-45.0,34.4,0.0,31.5,1982,Alto
2017,8,Mato Grosso,Cerrado,-13.0,-56.0,36.7,0.0,33.0,5780,Alto
2017,8,Mato Grosso do Sul,Cerrado,-20.0,-54.0,35.2,0.0,23.1,1898,Alto
2017,8,Minas Gerais,Cerrado,-18.0,-44.0,34.9,0.0,23.7,2355,Alto
2017,8,Pará,Amazônia,-3.0,-52.0,35.8,0.0,23.3,4246,Alto
2017,8,Pernambuco,Caatinga,-8.5,-37.5,35.6,0.0,20.0,737,Médio
2017,8,Piauí,Cerrado,-7.5,-42.5,34.1,7.8,29.8,1471,Alto
2017,8,Rondônia,Amazônia,-11.0,-63.0,36.4,0.0,27.7,2473,Alto
2017,8,Roraima,Amazônia,2.0,-61.0,35.4,3.9,20.0,906,Alto
2017,8,Tocantins,Cerrado,-10.0,-48.0,33.5,0.0,30.7,1663,Alto
2017,9,Acre,Amazônia,-9.0,-70.5,35.1,5.5,20.8,1179,Alto
2017,9,Amapá,Amazônia,1.0,-52.0,32.8,5.4,33.4,526,Médio
2017,9,Amazonas,Amazônia,-3.5,-65.0,33.3,0.0,20.0,2630,Alto
2017,9,Bahia,Cerrado,-12.0,-41.0,32.5,7.9,38.1,2659,Alto
2017,9,Goiás,Cerrado,-16.0,-49.0,37.4,6.5,28.3,894,Alto
2017,9,Maranhão,Cerrado,-5.0,-45.0,35.2,0.0,27.2,2805,Alto
2017,9,Mato Grosso,Cerrado,-13.0,-56.0,35.5,25.0,28.9,5301,Alto
2017,9,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.5,0.0,20.0,1716,Alto
2017,9,Minas Gerais,Cerrado,-18.0,-44.0,36.1,0.0,22.5,2218,Alto
2017,9,Pará,Amazônia,-3.0,-52.0,34.8,19.0,33.5,4181,Alto
2017,9,Pernambuco,Caatinga,-8.5,-37.5,34.1,0.0,31.9,756,Médio
2017,9,Piauí,Cerrado,-7.5,-42.5,36.9,0.0,34.3,2012,Alto
2017,9,Rondônia,Amazônia,-11.0,-63.0,36.7,16.2,32.1,2164,Alto
2017,9,Roraima,Amazônia,2.0,-61.0,32.2,17.1,24.1,1250,Alto
2017,9,Tocantins,Cerrado,-10.0,-48.0,37.0,0.0,36.6,1687,Alto
2017,10,Acre,Amazônia,-9.0,-70.5,34.6,79.3,44.6,607,Médio
2017,10,Amapá,Amazônia,1.0,-52.0,31.6,64.9,36.5,305,Médio
2017,10,Amazonas,Amazônia,-3.5,-65.0,33.6,64.6,43.6,1678,Alto
2017,10,Bahia,Cerrado,-12.0,-41.0,32.2,34.0,46.7,2673,Alto
2017,10,Goiás,Cerrado,-16.0,-49.0,35.3,14.8,46.8,849,Alto
2017,10,Maranhão,Cerrado,-5.0,-45.0,32.9,71.4,42.0,1629,Alto
2017,10,Mato Grosso,Cerrado,-13.0,-56.0,31.9,43.8,44.5,4350,Alto
2017,10,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.7,35.0,51.8,1001,Alto
2017,10,Minas Gerais,Cerrado,-18.0,-44.0,32.9,57.5,45.6,1329,Alto
2017,10,Pará,Amazônia,-3.0,-52.0,30.9,62.3,54.2,3632,Alto
2017,10,Pernambuco,Caatinga,-8.5,-37.5,32.3,56.6,43.6,672,Médio
2017,10,Piauí,Cerrado,-7.5,-42.5,29.7,56.6,34.6,1683,Alto
2017,10,Rondônia,Amazônia,-11.0,-63.0,32.4,64.2,49.4,1614,Alto
2017,10,Roraima,Amazônia,2.0,-61.0,33.6,45.0,54.6,727,Médio
2017,10,Tocantins,Cerrado,-10.0,-48.0,33.3,105.7,51.3,1603,Alto
2017,11,Acre,Amazônia,-9.0,-70.5,28.5,145.4,70.1,269,Médio
2017,11,Amapá,Amazônia,1.0,-52.0,31.2,137.7,73.5,95,Baixo
2017,11,Amazonas,Amazônia,-3.5,-65.0,30.5,144.0,62.0,754,Médio
2017,11,Bahia,Cerrado,-12.0,-41.0,29.3,150.3,68.4,1128,Alto
2017,11,Goiás,Cerrado,-16.0,-49.0,30.6,141.6,69.9,393,Médio
2017,11,Maranhão,Cerrado,-5.0,-45.0,30.8,144.8,67.2,725,Médio
2017,11,Mato Grosso,Cerrado,-13.0,-56.0,27.7,148.4,66.6,1215,Alto
2017,11,Mato Grosso do Sul,Cerrado,-20.0,-54.0,27.7,178.4,69.4,328,Médio
2017,11,Minas Gerais,Cerrado,-18.0,-44.0,32.2,162.0,74.3,459,Médio
2017,11,Pará,Amazônia,-3.0,-52.0,29.1,158.7,70.1,1463,Alto
2017,11,Pernambuco,Caatinga,-8.5,-37.5,30.5,149.9,64.9,231,Médio
2017,11,Piauí,Cerrado,-7.5,-42.5,34.0,173.4,61.8,376,Médio
2017,11,Rondônia,Amazônia,-11.0,-63.0,29.7,134.4,67.6,600,Médio
2017,11,Roraima,Amazônia,2.0,-61.0,28.8,164.5,81.0,240,Médio
2017,11,Tocantins,Cerrado,-10.0,-48.0,27.0,161.7,66.6,521,Médio
2017,12,Acre,Amazônia,-9.0,-70.5,29.2,163.0,84.6,154,Baixo
2017,12,Amapá,Amazônia,1.0,-52.0,29.0,153.4,72.1,81,Baixo
2017,12,Amazonas,Amazônia,-3.5,-65.0,30.0,178.6,72.7,348,Médio
2017,12,Bahia,Cerrado,-12.0,-41.0,30.9,168.5,81.8,411,Médio
2017,12,Goiás,Cerrado,-16.0,-49.0,29.2,193.4,81.4,198,Baixo
2017,12,Maranhão,Cerrado,-5.0,-45.0,28.3,166.9,80.7,331,Médio
2017,12,Mato Grosso,Cerrado,-13.0,-56.0,29.8,158.9,69.8,842,Alto
2017,12,Mato Grosso do Sul,Cerrado,-20.0,-54.0,27.3,201.4,76.9,169,Baixo
2017,12,Minas Gerais,Cerrado,-18.0,-44.0,29.0,169.4,78.3,297,Médio
2017,12,Pará,Amazônia,-3.0,-52.0,29.4,188.3,83.1,554,Médio
2017,12,Pernambuco,Caatinga,-8.5,-37.5,29.3,194.1,76.6,89,Baixo
2017,12,Piauí,Cerrado,-7.5,-42.5,30.9,190.7,77.2,297,Médio
2017,12,Rondônia,Amazônia,-11.0,-63.0,28.7,171.1,76.3,309,Médio
2017,12,Roraima,Amazônia,2.0,-61.0,29.8,161.2,76.8,132,Baixo
2017,12,Tocantins,Cerrado,-10.0,-48.0,27.9,165.7,77.7,204,Médio
2018,1,Acre,Amazônia,-9.0,-70.5,30.3,166.5,87.8,69,Baixo
2018,1,Amapá,Amazônia,1.0,-52.0,29.4,172.5,76.8,46,Baixo
2018,1,Amazonas,Amazônia,-3.5,-65.0,26.3,165.2,83.7,165,Baixo
2018,1,Bahia,Cerrado,-12.0,-41.0,28.0,183.3,66.4,313,Médio
2018,1,Goiás,Cerrado,-16.0,-49.0,27.8,186.9,79.7,66,Baixo
2018,1,Maranhão,Cerrado,-5.0,-45.0,31.3,184.7,66.9,139,Baixo
2018,1,Mato Grosso,Cerrado,-13.0,-56.0,27.0,184.4,76.8,553,Médio
2018,1,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.1,134.9,77.4,138,Baixo
2018,1,Minas Gerais,Cerrado,-18.0,-44.0,29.5,214.8,81.9,131,Baixo
2018,1,Pará,Amazônia,-3.0,-52.0,28.2,144.2,77.7,338,Médio
2018,1,Pernambuco,Caatinga,-8.5,-37.5,28.0,197.9,78.5,55,Baixo
2018,1,Piauí,Cerrado,-7.5,-42.5,28.7,144.8,80.6,141,Baixo
2018,1,Rondônia,Amazônia,-11.0,-63.0,29.1,160.1,75.6,201,Médio
2018,1,Roraima,Amazônia,2.0,-61.0,30.3,138.0,86.6,99,Baixo
2018,1,Tocantins,Cerrado,-10.0,-48.0,30.2,207.4,79.4,208,Médio
2018,2,Acre,Amazônia,-9.0,-70.5,28.1,182.5,88.5,48,Baixo
2018,2,Amapá,Amazônia,1.0,-52.0,29.3,178.8,72.8,32,Baixo
2018,2,Amazonas,Amazônia,-3.5,-65.0,27.8,166.3,80.1,232,Médio
2018,2,Bahia,Cerrado,-12.0,-41.0,30.1,154.3,66.0,174,Baixo
2018,2,Goiás,Cerrado,-16.0,-49.0,24.2,174.0,79.7,63,Baixo
2018,2,Maranhão,Cerrado,-5.0,-45.0,27.9,184.3,83.0,152,Baixo
2018,2,Mato Grosso,Cerrado,-13.0,-56.0,31.2,178.7,82.4,312,Médio
2018,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.6,173.1,83.5,73,Baixo
2018,2,Minas Gerais,Cerrado,-18.0,-44.0,29.3,152.7,84.0,93,Baixo
2018,2,Pará,Amazônia,-3.0,-52.0,29.2,159.0,80.7,355,Médio
2018,2,Pernambuco,Caatinga,-8.5,-37.5,29.7,235.8,80.8,42,Baixo
2018,2,Piauí,Cerrado,-7.5,-42.5,29.0,149.5,69.0,92,Baixo
2018,2,Rondônia,Amazônia,-11.0,-63.0,27.7,183.6,75.5,153,Baixo
2018,2,Roraima,Amazônia,2.0,-61.0,29.7,148.4,81.2,45,Baixo
2018,2,Tocantins,Cerrado,-10.0,-48.0,28.9,151.4,94.2,120,Baixo
2018,3,Acre,Amazônia,-9.0,-70.5,31.4,190.4,81.4,76,Baixo
2018,3,Amapá,Amazônia,1.0,-52.0,28.4,171.5,73.2,35,Baixo
2018,3,Amazonas,Amazônia,-3.5,-65.0,28.6,207.7,77.0,180,Baixo
2018,3,Bahia,Cerrado,-12.0,-41.0,27.0,214.6,83.1,232,Médio
2018,3,Goiás,Cerrado,-16.0,-49.0,28.5,191.9,81.5,100,Baixo
2018,3,Maranhão,Cerrado,-5.0,-45.0,26.3,123.9,83.0,253,Médio
2018,3,Mato Grosso,Cerrado,-13.0,-56.0,28.1,189.1,86.8,407,Médio
2018,3,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.2,167.0,73.8,133,Baixo
2018,3,Minas Gerais,Cerrado,-18.0,-44.0,28.5,164.2,85.0,114,Baixo
2018,3,Pará,Amazônia,-3.0,-52.0,26.3,158.4,87.2,356,Médio
2018,3,Pernambuco,Caatinga,-8.5,-37.5,28.5,189.3,90.5,81,Baixo
2018,3,Piauí,Cerrado,-7.5,-42.5,27.0,161.9,77.1,127,Baixo
2018,3,Rondônia,Amazônia,-11.0,-63.0,27.7,196.0,80.1,154,Baixo
2018,3,Roraima,Amazônia,2.0,-61.0,25.6,200.8,75.5,59,Baixo
2018,3,Tocantins,Cerrado,-10.0,-48.0,30.2,186.2,81.0,197,Baixo
2018,4,Acre,Amazônia,-9.0,-70.5,26.6,188.6,71.9,121,Baixo
2018,4,Amapá,Amazônia,1.0,-52.0,30.3,191.6,83.0,69,Baixo
2018,4,Amazonas,Amazônia,-3.5,-65.0,27.7,177.1,75.2,356,Médio
2018,4,Bahia,Cerrado,-12.0,-41.0,28.0,187.6,76.5,325,Médio
2018,4,Goiás,Cerrado,-16.0,-49.0,30.6,138.6,72.9,150,Baixo
2018,4,Maranhão,Cerrado,-5.0,-45.0,28.3,145.7,72.6,273,Médio
2018,4,Mato Grosso,Cerrado,-13.0,-56.0,26.7,168.8,83.5,693,Médio
2018,4,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.3,193.1,71.9,119,Baixo
2018,4,Minas Gerais,Cerrado,-18.0,-44.0,28.2,203.7,77.7,246,Médio
2018,4,Pará,Amazônia,-3.0,-52.0,29.2,156.5,80.9,650,Médio
2018,4,Pernambuco,Caatinga,-8.5,-37.5,29.2,181.4,85.3,81,Baixo
2018,4,Piauí,Cerrado,-7.5,-42.5,29.9,149.9,81.3,171,Baixo
2018,4,Rondônia,Amazônia,-11.0,-63.0,26.6,165.4,74.1,227,Médio
2018,4,Roraima,Amazônia,2.0,-61.0,27.8,193.7,74.5,117,Baixo
2018,4,Tocantins,Cerrado,-10.0,-48.0,30.0,178.9,77.2,309,Médio
2018,5,Acre,Amazônia,-9.0,-70.5,26.7,139.7,74.7,224,Médio
2018,5,Amapá,Amazônia,1.0,-52.0,28.9,137.9,66.6,136,Baixo
2018,5,Amazonas,Amazônia,-3.5,-65.0,30.1,152.5,81.4,493,Médio
2018,5,Bahia,Cerrado,-12.0,-41.0,32.9,147.9,68.4,566,Médio
2018,5,Goiás,Cerrado,-16.0,-49.0,26.2,186.8,71.5,329,Médio
2018,5,Maranhão,Cerrado,-5.0,-45.0,29.3,137.8,71.4,645,Médio
2018,5,Mato Grosso,Cerrado,-13.0,-56.0,29.0,122.9,65.8,1320,Alto
2018,5,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.0,136.0,72.2,247,Médio
2018,5,Minas Gerais,Cerrado,-18.0,-44.0,27.2,135.1,64.5,451,Médio
2018,5,Pará,Amazônia,-3.0,-52.0,29.7,114.4,65.3,1082,Alto
2018,5,Pernambuco,Caatinga,-8.5,-37.5,30.3,135.3,74.2,170,Baixo
2018,5,Piauí,Cerrado,-7.5,-42.5,27.7,168.4,71.8,486,Médio
2018,5,Rondônia,Amazônia,-11.0,-63.0,30.4,160.3,71.1,639,Médio
2018,5,Roraima,Amazônia,2.0,-61.0,28.6,154.5,75.5,181,Baixo
2018,5,Tocantins,Cerrado,-10.0,-48.0,30.2,169.9,67.0,494,Médio
2018,6,Acre,Amazônia,-9.0,-70.5,29.6,98.4,54.2,308,Médio
2018,6,Amapá,Amazônia,1.0,-52.0,32.6,98.2,47.1,176,Baixo
2018,6,Amazonas,Amazônia,-3.5,-65.0,33.2,110.9,57.4,1469,Alto
2018,6,Bahia,Cerrado,-12.0,-41.0,31.1,47.6,61.8,1659,Alto
2018,6,Goiás,Cerrado,-16.0,-49.0,30.9,89.5,59.8,526,Médio
2018,6,Maranhão,Cerrado,-5.0,-45.0,30.0,42.0,56.0,1053,Alto
2018,6,Mato Grosso,Cerrado,-13.0,-56.0,31.4,108.9,54.4,3228,Alto
2018,6,Mato Grosso do Sul,Cerrado,-20.0,-54.0,32.1,75.1,55.5,791,Médio
2018,6,Minas Gerais,Cerrado,-18.0,-44.0,30.0,72.2,59.6,720,Médio
2018,6,Pará,Amazônia,-3.0,-52.0,33.2,99.0,50.6,2785,Alto
2018,6,Pernambuco,Caatinga,-8.5,-37.5,30.5,96.0,53.4,396,Médio
2018,6,Piauí,Cerrado,-7.5,-42.5,32.4,105.6,45.3,888,Alto
2018,6,Rondônia,Amazônia,-11.0,-63.0,31.0,84.5,64.2,791,Médio
2018,6,Roraima,Amazônia,2.0,-61.0,31.9,80.8,52.2,463,Médio
2018,6,Tocantins,Cerrado,-10.0,-48.0,32.5,77.1,55.2,1247,Alto
2018,7,Acre,Amazônia,-9.0,-70.5,33.3,10.0,40.7,511,Médio
2018,7,Amapá,Amazônia,1.0,-52.0,35.3,20.0,37.0,302,Médio
2018,7,Amazonas,Amazônia,-3.5,-65.0,34.4,21.9,32.0,2681,Alto
2018,7,Bahia,Cerrado,-12.0,-41.0,35.9,34.1,39.9,3025,Alto
2018,7,Goiás,Cerrado,-16.0,-49.0,32.7,31.1,34.8,1124,Alto
2018,7,Maranhão,Cerrado,-5.0,-45.0,32.3,27.7,31.0,2406,Alto
2018,7,Mato Grosso,Cerrado,-13.0,-56.0,35.0,34.9,42.0,4718,Alto
2018,7,Mato Grosso do Sul,Cerrado,-20.0,-54.0,35.6,21.6,32.7,863,Alto
2018,7,Minas Gerais,Cerrado,-18.0,-44.0,33.3,35.1,28.0,1720,Alto
2018,7,Pará,Amazônia,-3.0,-52.0,32.3,0.0,27.2,2577,Alto
2018,7,Pernambuco,Caatinga,-8.5,-37.5,32.8,41.5,24.2,812,Alto
2018,7,Piauí,Cerrado,-7.5,-42.5,32.6,29.4,30.6,1520,Alto
2018,7,Rondônia,Amazônia,-11.0,-63.0,35.3,43.3,32.1,1396,Alto
2018,7,Roraima,Amazônia,2.0,-61.0,31.6,10.8,33.1,935,Alto
2018,7,Tocantins,Cerrado,-10.0,-48.0,34.2,27.7,36.6,1734,Alto
2018,8,Acre,Amazônia,-9.0,-70.5,33.4,0.0,20.0,788,Médio
2018,8,Amapá,Amazônia,1.0,-52.0,34.7,14.5,20.0,413,Médio
2018,8,Amazonas,Amazônia,-3.5,-65.0,32.8,0.0,23.9,3341,Alto
2018,8,Bahia,Cerrado,-12.0,-41.0,34.5,5.5,27.5,3345,Alto
2018,8,Goiás,Cerrado,-16.0,-49.0,36.6,5.8,31.0,1391,Alto
2018,8,Maranhão,Cerrado,-5.0,-45.0,34.9,0.0,22.9,1848,Alto
2018,8,Mato Grosso,Cerrado,-13.0,-56.0,36.2,0.0,20.0,4390,Alto
2018,8,Mato Grosso do Sul,Cerrado,-20.0,-54.0,35.1,0.0,25.8,1554,Alto
2018,8,Minas Gerais,Cerrado,-18.0,-44.0,38.3,4.7,32.3,1392,Alto
2018,8,Pará,Amazônia,-3.0,-52.0,35.8,0.0,21.3,5374,Alto
2018,8,Pernambuco,Caatinga,-8.5,-37.5,36.1,0.0,23.8,942,Alto
2018,8,Piauí,Cerrado,-7.5,-42.5,32.5,0.0,26.9,1471,Alto
2018,8,Rondônia,Amazônia,-11.0,-63.0,36.8,0.0,23.6,1698,Alto
2018,8,Roraima,Amazônia,2.0,-61.0,36.3,0.0,26.1,1211,Alto
2018,8,Tocantins,Cerrado,-10.0,-48.0,35.7,0.0,27.7,1474,Alto
2018,9,Acre,Amazônia,-9.0,-70.5,36.7,18.8,34.4,567,Médio
2018,9,Amapá,Amazônia,1.0,-52.0,34.6,5.2,28.6,466,Médio
2018,9,Amazonas,Amazônia,-3.5,-65.0,33.2,31.0,22.9,1949,Alto
2018,9,Bahia,Cerrado,-12.0,-41.0,34.3,2.6,30.5,2632,Alto
2018,9,Goiás,Cerrado,-16.0,-49.0,36.1,20.4,27.7,1071,Alto
2018,9,Maranhão,Cerrado,-5.0,-45.0,34.6,0.0,25.8,1655,Alto
2018,9,Mato Grosso,Cerrado,-13.0,-56.0,37.2,0.0,32.2,5899,Alto
2018,9,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.1,26.6,29.9,1149,Alto
2018,9,Minas Gerais,Cerrado,-18.0,-44.0,33.8,18.6,31.0,1867,Alto
2018,9,Pará,Amazônia,-3.0,-52.0,33.8,15.1,24.6,4188,Alto
2018,9,Pernambuco,Caatinga,-8.5,-37.5,37.1,28.2,24.5,524,Médio
2018,9,Piauí,Cerrado,-7.5,-42.5,36.5,20.5,31.1,1499,Alto
2018,9,Rondônia,Amazônia,-11.0,-63.0,35.9,0.0,37.3,1547,Alto
2018,9,Roraima,Amazônia,2.0,-61.0,33.0,0.0,26.9,909,Alto
2018,9,Tocantins,Cerrado,-10.0,-48.0,35.8,0.0,26.3,1613,Alto
2018,10,Acre,Amazônia,-9.0,-70.5,32.4,41.3,41.7,657,Médio
2018,10,Amapá,Amazônia,1.0,-52.0,33.7,100.3,47.8,295,Médio
2018,10,Amazonas,Amazônia,-3.5,-65.0,32.9,15.6,52.2,1415,Alto
2018,10,Bahia,Cerrado,-12.0,-41.0,31.8,0.0,47.6,1845,Alto
